customer_tweet_id,customer_text,customer_author_id,customer_created_at,support_tweet_id,support_text,support_created_at,response_tweet_id
848409,@AppleSupport what's happening to my computer? https://t.co/HoqpCrRejO,321618,Fri Oct 20 12:33:10 +0000 2017,848408,@321618 Thanks for reaching out to us. Please send us a DM and we can chat with you there. https://t.co/GDrqU22YpT,Fri Oct 20 14:51:42 +0000 2017,
1531340,Dose anyone know why my iPhone is doing this? @115858 @AppleSupport https://t.co/aNEmQfHeHQ,475065,Fri Nov 03 15:26:38 +0000 2017,1531339,@475065 Help is on the way. Send us a DM to get started. https://t.co/GDrqU22YpT,Fri Nov 03 20:20:00 +0000 2017,
41688,@AppleSupport 11.1,125176,Tue Nov 07 15:59:45 +0000 2017,41689,"@125176 Thanks. Do you notice this behavior when using specific apps? DM your response, and we’ll meet you there. https://t.co/GDrqU22YpT",Tue Nov 07 18:59:00 +0000 2017,
1096906,Anyone else notice the new @AppleSupport iOS update keeps capitalizing everything in autocorrect? So annoying.,378846,Mon Oct 23 21:44:25 +0000 2017,1096905,@378846 We can look into this together. Can you tell us what iOS version you're using? Here's how to find it: https://t.co/ZTw54HL4Rm,Mon Oct 23 21:54:00 +0000 2017,
724021,Getting really sick of the bullshit I’m having to go through just to set up my sisters phone 🙄🙄😡😡 @AppleSupport,293386,Fri Oct 06 14:08:21 +0000 2017,724020,@293386 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Fri Oct 06 16:16:28 +0000 2017,
522099,@115858 your “superior” secure smartphone gets tons of pop ups and spam and your advice is to completely wipe my phone?!  I’m done with iOS. This latest is trash. Couldn’t even type the word “I” for a month.  Checking out that new #Note8  #Android,240577,Sat Dec 02 02:43:15 +0000 2017,522098,"@240577 We understand the importance of being able to use your iPhone without unnecessary distractions, and we're here to help. Let's work together in DM where we can learn a bit more about the behavior you're running into, and offer an appropriate solution. https://t.co/GDrqU2kzhr",Sat Dec 02 03:53:55 +0000 2017,
53602,"@128116 @AppleSupport Also, remove the sim and put it back again. But I'm having this issue without updating the OS.",128117,Thu Nov 02 03:16:42 +0000 2017,53603,@128117 Let us help you with this. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,Thu Nov 02 12:21:01 +0000 2017,
1672516,@115858 #iOS11 #iPhone6 Status bar is hidden anytime. Can’t open the notifications centre.  Need to restart the device. No other way to fix this. https://t.co/DFmelbLm9p,404509,Sun Dec 03 04:20:03 +0000 2017,1672515,"@404509 We're here to help. For further assistance, we'd like to get you to our chat and phone support teams. This link will help you connect with them:  https://t.co/IBIY3vMgPj https://t.co/GDrqU22YpT",Sun Dec 03 04:27:25 +0000 2017,
554729,@AppleSupport Is Apple Pay Cash rolled out to everyone with today’s iOS update? I am not seeing anything  after updating.,249476,Sat Dec 02 18:39:20 +0000 2017,554727,"@249476 If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.",Sat Dec 02 20:42:00 +0000 2017,554728
553449,"@AppleSupport Installed via iTunes and now working. Thanks for replying. Trust me, big fan. But please relay this to your quality control/testing team. I may be in the minority of this problem but there has been slippage in the QC game. Thanks again.",249075,Sat Dec 02 20:40:15 +0000 2017,553451,@249075 Great. We're happy it's working now. Please let us know if you come across any other issues. We'd be happy to help.,Sat Dec 02 21:24:53 +0000 2017,
1083001,@115858 Any update with the iPhone X select button grey out issue for Apple update program members in the Apple Store app?,375461,Mon Oct 23 17:04:20 +0000 2017,1082998,@375461 We're glad to see you excited about the new iPhone. Purchasing has not opened yet. It will be available for preorder on 10/27.,Mon Oct 23 17:37:07 +0000 2017,"1082999,1083000"
935968,@AppleSupport Unable to update any apps for my Iphone 6 after upgrade to iOs 11.0.3. Please explain?,341893,Sat Oct 21 11:07:52 +0000 2017,935967,@341893 We want to help out! Are you getting any errors when trying to update? Have you tried multiple networks?,Sat Oct 21 17:45:00 +0000 2017,
1509992,@AppleSupport hi how do I report a bug in the iOS 11.0.3 Build?,322782,Mon Oct 16 23:46:06 +0000 2017,1509991,@322782 We'd love to help in any way we can. What issues are you experiencing? Let us know in DM: https://t.co/GDrqU22YpT,Mon Oct 16 23:51:11 +0000 2017,
522956,"@AppleSupport  every time I type “it” , it turns into “I.T”, fix that",240813,Sat Dec 02 03:26:44 +0000 2017,522955,"@240813 Thanks for reaching out! We understand your concern with this issue, and would be happy to look into what's going on. To start, can you DM us which device and software version you're experiencing this issue on? https://t.co/GDrqU2kzhr",Sat Dec 02 04:39:27 +0000 2017,
1520180,@AppleSupport thank you so much! so is my password safe or should I change it just to be safe?,472586,Tue Oct 17 00:48:36 +0000 2017,1520182,@472586 You're welcome. Your password is safe but you can change it if you want to. It's completely up to you.,Tue Oct 17 01:00:33 +0000 2017,
39648,My phone will not stop freezing @AppleSupport,124676,Wed Nov 01 14:26:15 +0000 2017,39647,"@124676 We're glad to help. To start, what version of iOS are you currently running? Find that in Settings &gt; General &gt; About.",Wed Nov 01 15:08:01 +0000 2017,
1516647,@AppleSupport  Watch on os4 does not change time to reflect local time zone after coming off airplane mode. Phone adjusts. They do connect.,471875,Tue Oct 17 00:14:02 +0000 2017,1516644,@471875 We want you to be able to use the Apple Watch when changing time zones. Does it change after it connects to the iPhone?,Tue Oct 17 00:23:26 +0000 2017,"1516645,1516646"
1615474,@115858 fix this. https://t.co/Rbz2XL0Orc,495467,Sun Nov 05 02:18:59 +0000 2017,1615473,@495467 Thank you for contacting us for support. We'd like to help out. Let us know if this article helps: https://t.co/sDSg93LaFu,Sun Nov 05 13:33:27 +0000 2017,
56996,@AppleSupport Yes full service on both,128911,Wed Nov 01 19:51:13 +0000 2017,56998,@128911 Thanks for letting us know. DM us your exact iOS version. We’ll continue working with you there. https://t.co/GDrqU22YpT,Wed Nov 01 20:34:00 +0000 2017,
735517,@AppleSupport Is it normal that my 6 Months old iPhone SE smells like a mixture of rotten Eggs ans burned wires?Itstartedwhilelayingonmydesk,295954,Fri Oct 06 16:41:23 +0000 2017,735516,@295954 Meet us in Direct Message at the link below. We'll grab more details about this issue there. https://t.co/GDrqU2kzhr,Fri Oct 06 20:14:27 +0000 2017,
1284604,I take back last night’s verdict of @115948 working well for me. All I want is to listen to Jessie Ware’s new album @AppleSupport :( https://t.co/CrpWhyuPqx,420493,Thu Oct 26 17:39:56 +0000 2017,1284602,@420493 Thank you. We’re investigating and will update our System Status page as more info becomes available: https://t.co/Fcu0biZf0L,Thu Oct 26 18:20:26 +0000 2017,1284603
724193,"@AppleSupport Iphone 7 plus, Unable to update Apps and even can’t download.",293441,Wed Oct 11 03:30:30 +0000 2017,724194,@293441 Let's team up on this. Have you tried downloading on Wi-Fi and cellular? Let us know in DM. We'll meet you there. https://t.co/GDrqU22YpT,Wed Oct 11 12:14:27 +0000 2017,724195
1102627,"@AppleSupport Yes, but it turns back on every time I open the app and wastes my phone memory when I forget to turn it off",142763,Mon Oct 23 23:29:20 +0000 2017,1102629,"@142763 Let's try this. In the settings turn on Camera Mode, turn off Live Photo in the Camera app, close the app, and reopen again.",Mon Oct 23 23:48:25 +0000 2017,1102630
58810,"@AppleSupport iPhone 7 jet black, max storage",129391,Wed Nov 01 20:54:16 +0000 2017,58812,@129391 What version of iOS are you currently using?  Let us know in DM. https://t.co/GDrqU22YpT,Wed Nov 01 21:38:00 +0000 2017,
1700937,Okay the only I️ hate about my new phone is how suddenly my tweets looks like this when I️ type an uppercase “i” @115858 FIX IT PLZ https://t.co/94REpN0wZq,515768,Mon Nov 06 19:41:39 +0000 2017,1700936,@515768 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH,Mon Nov 06 21:18:35 +0000 2017,
1083373,@115858 PLEASE release an update to fix your latest update. Everything is glitches &amp; so slow. Driving me INSANE. #dontfixwhatsnotbroken,375553,Fri Oct 13 16:15:07 +0000 2017,1083372,@375553 We want to help.  Send us a DM letting us know which country you are located in. https://t.co/GDrqU22YpT,Fri Oct 13 17:01:00 +0000 2017,
1507350,@AppleSupport why does this happen every time I️ try to write a capital i? https://t.co/rgLb2tRf48,469848,Fri Nov 03 02:19:00 +0000 2017,1507349,"@469848 We'd like to learn more about this. Meet us in DM with your iOS version &amp; device model, please. We'll go from there. https://t.co/GDrqU22YpT",Fri Nov 03 03:07:55 +0000 2017,1507348
58817,@AppleSupport 11.0.03!,129393,Wed Nov 01 22:18:21 +0000 2017,58819,"@129393 We recently released an update. Please back up and update. Once complete, test &amp; report back. https://t.co/ahjigcvFRG",Wed Nov 01 22:54:48 +0000 2017,"58820,58821"
823512,@AppleSupport I’ve tried that before. They aren’t coming up on my Find My iPhone app. And I followed all directions.,316169,Sun Oct 08 23:26:35 +0000 2017,823514,@316169 Thank you for letting us know! Send us a DM to look into this further. https://t.co/GDrqU22YpT,Mon Oct 09 00:22:24 +0000 2017,
682019,@115858 can you PUH lease fix these I️t boxes,282761,Wed Nov 08 00:53:30 +0000 2017,682018,@282761 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Wed Nov 08 04:07:25 +0000 2017,682017
675439,Bro this dumb upgrade is making my phone tweak. @115858 I’m buying the X. Give me a break,238975,Thu Oct 05 14:18:26 +0000 2017,675438,@238975 We want to help out. Can you tell us a little more detail on what's happening?,Thu Oct 05 15:30:01 +0000 2017,
59230,"@AppleSupport This happened to me once before, and decided to record it when it happened again. MacBook Air 13' Early 2015 https://t.co/fu0kIo2K8t",129498,Thu Nov 23 01:53:18 +0000 2017,59229,@129498 Thanks for the video. This is very helpful. We want you to be able to use your menu items. Let's see what we can do to get you a resolution. Does restarting your Mac help? What MacOS are you running? Let us know in DM. https://t.co/GDrqU22YpT,Thu Nov 23 02:05:23 +0000 2017,
851776,Nieuwe #iphone 7 gevonden. Met account(afgeschermd) en zoek mijn iphone staat aan. Na maanden nog geen bericht. Tips? #apple @58389 @2446 @AppleSupport,322333,Fri Oct 20 13:30:23 +0000 2017,851775,@322333 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Fri Oct 20 15:17:35 +0000 2017,
1699898,@115858 ... how long we gonna let this I️ shit go on for?,515508,Mon Nov 06 19:05:12 +0000 2017,1699897,@515508 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 21:07:00 +0000 2017,
1451553,"@AppleSupport for iOS 11, does the screen brightness constantly change itself on its own? Is there no way to lock it permanently?",155296,Thu Nov 02 16:05:20 +0000 2017,1451552,@155296 Have you checked for Auto-Brightness in Settings &gt; General &gt; Accessibility &gt; Display Accommodations? Is that switch turned on?,Thu Nov 02 17:42:56 +0000 2017,
1271118,"@115858 @115948 @AppleSupport My Apple Music isn’t working, it’s as if I have not subscribed. I already currently have a subscription.",417605,Thu Oct 26 14:08:32 +0000 2017,1271117,"@417605 We've received your DM, and we'll continue with you there. Be on the lookout for a reply.",Thu Oct 26 14:31:00 +0000 2017,
1693481,@AppleSupport @116333 seriously. Golf clap for the amazing new txt replacement feature. And better yet... NO fix from apple! //endsarcasm,511271,Mon Nov 06 16:39:39 +0000 2017,1693479,@511271 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Mon Nov 06 19:12:37 +0000 2017,1693480
41692,@AppleSupport Pero aún hay que arreglar la lentitud del teclado cuando está el móvil en sonido,125177,Wed Nov 01 13:00:12 +0000 2017,41690,@125177 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Wed Nov 01 15:31:54 +0000 2017,41691
1451845,"@AppleSupport well the new update is not letting me facetime, my friends and I'm getting really mad",456919,Sat Oct 28 22:38:44 +0000 2017,1451847,@456919 DM us using the link below and let us know what happens when you try to use FaceTime. https://t.co/GDrqU22YpT,Sat Oct 28 22:49:27 +0000 2017,
53614,"@AppleSupport Sorry, the problem is in 11.1, not 11.0.",128120,Wed Nov 01 22:00:00 +0000 2017,53616,"@128120 Thanks for clarifying! Meet us in DM with the country you're in, and we'll go over your support options there. https://t.co/GDrqU22YpT",Wed Nov 01 22:48:00 +0000 2017,
1616685,.@AppleSupport why’s my keyboard messed up yo,495767,Sun Nov 05 02:54:17 +0000 2017,1616684,@495767 Thanks for reaching out! Which device is this happening on? Let us know in DM. https://t.co/GDrqU22YpT,Sun Nov 05 14:10:25 +0000 2017,
1078301,@AppleSupport I’ve tried everything I’m taking it to the Apple store tomorrow to see if they can fix it,374376,Tue Oct 24 18:44:03 +0000 2017,1078302,@374376 Sounds like a great plan. Be sure to set up an appointment beforehand. Use this link to do so: https://t.co/PruGCHO1ib,Tue Oct 24 19:01:32 +0000 2017,
1453840,@AppleSupport iPhone 7,457394,Thu Nov 02 16:49:45 +0000 2017,1453842,@457394 Thank you. Which version of iOS is currently installed? This is located in Settings &gt; General &gt; About &gt; Version.,Thu Nov 02 18:39:00 +0000 2017,1453843
1287649,@AppleSupport iPhone 7plus,421177,Thu Oct 26 19:34:25 +0000 2017,1287651,"@421177 Let's get you to our Photos experts. Choose ""Apps &amp; Software"" here:

 https://t.co/IBIY3vMgPj",Thu Oct 26 20:43:32 +0000 2017,
1287653,huge s/o to @115858 for 0 support on my completely frozen phone that's been frozen for almost 2 hrs @applesupport,222106,Thu Oct 26 18:40:30 +0000 2017,1287652,@222106 We'd love the chance to help with your iPhone. Let's start by taking a look at the steps here: https://t.co/8MvHMFZ83h,Thu Oct 26 19:21:29 +0000 2017,
297995,@179986 @115858 my twitter app never crashed at all ! &amp; now i cant even open it without it actin dumb 😒,186989,Fri Oct 06 17:47:51 +0000 2017,736445,@186989 Let's work on it together. Start with these instructions and let us know how it goes: https://t.co/fUZ0NRrVNN,Fri Oct 06 20:41:01 +0000 2017,
36084,"@115858 @AppleSupport @116333 What Is going on with the #Iphone, it is very unresponsive and has a lot of lag #iphone6SPlus and #iphone8",123848,Mon Oct 30 20:36:59 +0000 2017,36081,@123848 We'd be more than happy to look into this with you. What version of iOS are you using and are your apps up-to-date?,Mon Oct 30 20:45:31 +0000 2017,"36082,36083,36080"
670356,Why does my iPhone keep restarting every 30 seconds @115858 @AppleSupport,279905,Sat Dec 02 13:40:28 +0000 2017,670355,"@279905 We're sorry to see you're experiencing this issue, we thank you for reaching out.

If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: https://t.co/osZOKKTalm https://t.co/GDrqU22YpT",Sat Dec 02 18:59:31 +0000 2017,
711139,I can't hear calls on my iPhone. WTF @AppleSupport ? It worked fine yesterday. @1647 about to get a new customer,290067,Tue Oct 10 21:05:10 +0000 2017,711137,@290067 Being able to hear on phone calls is important. Which iPhone are you using?  Have there been any recent changes?,Tue Oct 10 21:42:33 +0000 2017,711138
1096894,@AppleSupport Today after updating software. Happens no matter what I try to look for. Also can’t select an address in my calendar ap...,330422,Mon Oct 23 22:57:29 +0000 2017,1096895,@330422 OK. Please review this helpful article here: https://t.co/jiMIBQw7go DM us if you continue to have issues: https://t.co/GDrqU22YpT,Mon Oct 23 23:11:38 +0000 2017,1096896
26675,Sooooooo is @115858 ever going to fix this annoying glitch for when I type the letter I️ it does that annoying box with the ? Thing! This is stupid. I️m just going to switch over to Android soon.,121838,Wed Nov 08 18:24:10 +0000 2017,26673,@121838 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 22:21:00 +0000 2017,"26672,26674"
1095212,@115858 @AppleSupport I received this email and it’s fake. https://t.co/SJU8Ym08jy,378446,Fri Oct 13 20:57:03 +0000 2017,1095211,"@378446 Good catch! Learn more about phishing and suspicious emails, as well as how to report them here: https://t.co/LNMCdqt6fD",Fri Oct 13 21:05:24 +0000 2017,
1458789,"@AppleSupport Idek, at this point I️ get a notification for an update literally every week. Problematic.",458605,Fri Nov 03 19:48:08 +0000 2017,1458788,"@458605 We are happy to help, connect with us via DM here: https://t.co/GDrqU22YpT",Fri Nov 03 23:51:55 +0000 2017,
556041,@AppleSupport I have this exclamation mark in the left bottom and the picture is blurred,249885,Sat Dec 02 21:59:34 +0000 2017,556042,"@249885 Thanks. Do you use iCloud Photo Photo Library at all? If so, and you go to Settings &gt; Apple ID (at the top) &gt; iCloud &gt; Photos, does it show that they are currently uploading? https://t.co/GDrqU22YpT",Sat Dec 02 22:12:32 +0000 2017,556043
1591981,@AppleSupport The latest version. 11.1 I️ believe. This is ridiculous,489372,Sun Nov 05 01:00:25 +0000 2017,1591983,@489372 That's not the experience we want you have with iOS 11. Follow us to DM and we'll get take a closer look. https://t.co/GDrqU22YpT,Sun Nov 05 03:41:29 +0000 2017,
1272397,"@AppleSupport Tried on both my 5th generation iPod and Samsung Galaxy S7. It lets me log in, but when I try join, it says ""already a member"" but no music",400229,Thu Oct 26 14:54:09 +0000 2017,1272399,@400229 Thank you. We’re investigating and will update our System Status page as more info becomes available: https://t.co/Fcu0biZf0L,Thu Oct 26 15:47:17 +0000 2017,
1516649,@AppleSupport 4.0 (15R372),471875,Tue Oct 17 05:21:46 +0000 2017,1516650,@471875 Does the issue persist after restarting both devices?,Tue Oct 17 12:44:35 +0000 2017,1516651
1234767,My Iphone just stops working every two years around the exact same time. Hmm @115858,409613,Wed Oct 25 18:04:32 +0000 2017,1234765,"@409613 Let's take a look at it, what seems to be wrong with it at this time? Which model is it, and which version of iOS is installed?",Wed Oct 25 18:22:10 +0000 2017,1234766
1504000,@AppleSupport On the newer account. I have a metered connection and I don’t want to have to download all that stuff over,412637,Fri Nov 03 09:21:34 +0000 2017,1503998,"@412637 Great question, however when you sign out of the old account, all music downloaded for offline use would need to be redownloaded.",Fri Nov 03 16:06:01 +0000 2017,1503999
1689401,@115858 where is the update that fixes that capital i?,512942,Mon Nov 06 17:41:54 +0000 2017,1689400,@512942 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 20:24:00 +0000 2017,
1616721,when you update to see the emojis and you still can’t see the emojis....@AppleSupport https://t.co/UYYo819Jia,495780,Sun Nov 05 02:42:25 +0000 2017,1616719,@495780 We're here to help. Let us know which device and system version you're experiencing issues with to get started.,Sun Nov 05 14:02:27 +0000 2017,1616720
1092519,@AppleSupport how do you delete the latest update of IOS on your phone? Your latest update sucks so bad. #thisiswhyidontupdate #butidid,377812,Mon Oct 23 20:25:43 +0000 2017,1092518,"@377812 While we do not support a downgrade, we do want to help. Let us know what issues you are seeing.",Mon Oct 23 20:32:31 +0000 2017,
145199,@115858 please update the iPhone X in order to use Face Recognition with and without glasses 👓.  Thanks!,148901,Fri Nov 24 05:27:48 +0000 2017,145198,"@148901 Face ID is designed to work with glasses and without glasses. Tell us more about what happens when you try to use this feature, and we’ll partner with you.",Fri Nov 24 13:48:57 +0000 2017,
1286454,@AppleSupport Hello. When will you have iPhone X models on display at the Apple store?,420890,Thu Oct 26 18:19:21 +0000 2017,1286453,@420890 Hi there. We recommend reaching out to your local Apple Retail store for more info about availability on displays.,Thu Oct 26 18:55:27 +0000 2017,
92632,"@AppleSupport iPhone X, 11.1.2",136051,Thu Nov 30 16:18:37 +0000 2017,92634,"@136051 Thanks for sharing that with us, can you confirm in a Direct Message if you delete all the previous alarms and create a new one if it works 5 minutes into the future. https://t.co/GDrqU22YpT",Thu Nov 30 16:42:00 +0000 2017,
27510,"@AppleSupport Latest version of iOS. 
It says a error occurred during activation. Turned phone off and on. Nothing. New phone just set it this evening",122019,Wed Nov 22 17:51:14 +0000 2017,27512,@122019 We received your DM and have responded there.,Wed Nov 22 18:17:00 +0000 2017,
1018548,@AppleSupport it’s already 11.0.3 and this bug is not addressed. U gotta fix this. It is reproducible across all iOS 11 compatible iPhones @115858 https://t.co/umuK3hlGeE,360997,Thu Oct 12 12:46:33 +0000 2017,1018547,@360997 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Oct 12 14:57:30 +0000 2017,
1276301,@AppleSupport a small line across my screen will not respond to touch on my iphone 5s. how do i fix it?,418745,Thu Oct 26 15:08:58 +0000 2017,1276300,@418745 We've got your back. Please share with us in DM where you are seeing this line on your iPhone to start. https://t.co/GDrqU22YpT,Thu Oct 26 15:56:36 +0000 2017,
122324,"@AppleSupport pls help,my ip7+ freeze all the time after update ios 11.1.2 &amp; the camera is also got blurry,also couldnt open my photo gallery.what happen?",143276,Thu Nov 23 11:10:22 +0000 2017,122323,"@143276 We're happy to help with these issues. What happens when you attempt to open the photo gallery currently? Also, let's see if we can resolve that camera issue with the steps outlined here: https://t.co/r1DRfaFLIU",Thu Nov 23 15:32:30 +0000 2017,122322
307362,@AppleSupport Battery draining fast after update iOS in my I pad please give some suggestion to save battery,302754,Sat Oct 07 05:33:08 +0000 2017,764658,@302754 We want to help you look into this. Have you looked over the information provided here? https://t.co/bivpdfBNJ6,Sat Oct 07 13:58:30 +0000 2017,
552133,Apple with every single update there's always some glitch. Always! Especially when a more EXPENSIVE phone comes on the market. What about your loyal customers? @AppleSupport,248711,Sat Dec 02 14:57:52 +0000 2017,552131,"@248711 If you are having issues with your iPhone, we'd love to help. Just let us know what's happening and we'll get started working on this together.",Sat Dec 02 19:31:27 +0000 2017,552132
1454605,@AppleSupport Why did you break my phone?,457610,Mon Oct 16 19:50:21 +0000 2017,1454603,@457610 What’s happening with your iPhone? We’d like to help.,Mon Oct 16 19:54:00 +0000 2017,1454604
1297980,@AppleSupport Can someone tell me how I'm told to choose a plan when I've already paid for one😫!!!Give me my music back guys stop!!,423343,Thu Oct 26 21:47:24 +0000 2017,1297978,@423343 We want to help. DM us and we'll continue there. https://t.co/GDrqU22YpT,Thu Oct 26 22:32:00 +0000 2017,1297979
1697435,@514887 😤😤😤 @115858 is there a way to fix a video that got corrupted because of an update https://t.co/e3WgyCMJo3,514886,Mon Nov 06 19:41:18 +0000 2017,1697434,@514886 We can definitely look into this with you. Which device are you using? Which app are you using to edit the video?,Mon Nov 06 21:20:34 +0000 2017,1697433
545313,"Today I had the worst, most disastrous and unfriendly contact with Senior Apple Advisor Philipp Lindner. It's a shame for @AppleSupport to give him this role. He shouldn't even be Junior.",246758,Sat Dec 02 09:14:26 +0000 2017,545312,"@246758 We always want you to have a great experience with our support teams. Please send us a DM, so we can gather more information. https://t.co/GDrqU22YpT",Sat Dec 02 16:48:36 +0000 2017,
738052,@AppleSupport What about not being able to make calls ?,296514,Wed Oct 11 17:40:58 +0000 2017,738054,@296514 Check out this article for help with the calls: https://t.co/U53YusKX3z DM us if you’re still having issues. https://t.co/GDrqU22YpT,Wed Oct 11 18:20:33 +0000 2017,
705783,@AppleSupport I tried using an app and 15 - 20 minutes later it kicked me out. Then I tried again. Then 15 - 20 minutes later the same thing happened. Why,189689,Fri Oct 06 02:54:51 +0000 2017,705781,@189689 We'll help you get pointed to the right direction. Shoot us a DM and we'll get started. https://t.co/GDrqU22YpT,Fri Oct 06 03:58:24 +0000 2017,705782
940959,Why the fuck did my phone just make an alarm beeping sound @AppleSupport,343066,Fri Oct 13 23:14:40 +0000 2017,940957,@343066 Let's work together to investigate. Is this the first time you've heard this? Was it accompanied by a visual notification?,Fri Oct 13 23:51:32 +0000 2017,940958
1072760,@115858 why is it that every time I connect to my at home WiFi’s it says “incorrect password “? When I know it is correct. 🙃,373130,Mon Oct 23 15:55:03 +0000 2017,1072759,@373130 DM us and let us know which device you're using. We're glad to work with you. https://t.co/GDrqU22YpT,Mon Oct 23 16:17:30 +0000 2017,
939221,@AppleSupport 11.1.2 ( 15B202),342643,Sat Nov 25 16:16:50 +0000 2017,939220,"@342643 Thank you. What's going on with your iPhone? The more details we have, the better we can help. You can DM us at the link below. https://t.co/GDrqU22YpT",Sat Nov 25 16:29:26 +0000 2017,
998360,@356404 @115858 Did u figure this out? Mines doing the same shit,401358,Sun Oct 15 21:57:28 +0000 2017,1197470,@401358 We'd be happy to see how we can help. Which iPhone and iOS version are you using?,Sun Oct 15 22:09:28 +0000 2017,
1018565,@AppleSupport why are my texts disappearing? They all deleted to the last text and now they’re all gone?,361003,Thu Oct 12 12:47:32 +0000 2017,1018564,@361003 We'd be happy to look into this with you. DM us your country or region to get started. https://t.co/GDrqU22YpT,Thu Oct 12 14:47:00 +0000 2017,
87083,@AppleSupport,135062,Thu Nov 30 08:54:57 +0000 2017,87081,@135062 Thanks for reaching out to us. We'll be happy to see how we can help. Have you tried restarting your Mac to see if that screen continues to display that way?,Thu Nov 30 14:26:37 +0000 2017,87082
1617204,@AppleSupport PLEASE FIX THE I️ SITUATION. I’M TIRED.,495890,Sun Nov 05 03:06:06 +0000 2017,1617203,@495890 We'd like to help! Let's try the steps outlined in this article: https://t.co/xXaXeeSRt9,Sun Nov 05 14:19:30 +0000 2017,
31960,@AppleSupport iPad and iPhone,123068,Tue Oct 31 17:11:48 +0000 2017,31959,"@123068 Alright, can you tell us what iOS version you're currently on?  Also, have you tried unpairing and pairing your AirPods again?",Tue Oct 31 17:25:43 +0000 2017,31958
1670137,@AppleSupport why doesn’t @1122 work with music part of control centre or show up on my lock screen since latest update?,508441,Tue Oct 17 15:34:17 +0000 2017,1670136,@508441 Let's take a look at this for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Tue Oct 17 15:40:00 +0000 2017,
1286474,@AppleSupport It doesn’t do anything when I press it. And other times when I hold down the home button I get the horizontal line and Siri will work then.,420894,Thu Oct 26 18:51:20 +0000 2017,1286476,"@420894 Is your device configured for ""Hey Siri!"", and if so, does that function work as expected? When did this issue start?",Thu Oct 26 19:34:00 +0000 2017,1286477
1016786,"@AppleSupport I receive all notifications just fine. I just cannot clear them all using the X unless my screen is locked. Otherwise,i have to swipe each 1",360574,Mon Oct 23 01:09:38 +0000 2017,1016787,"@360574 When you swipe down to show your notifications, do you see the ""X"" option to clear by the day? Please DM details. https://t.co/GDrqU22YpT",Mon Oct 23 01:38:00 +0000 2017,
1281471,@AppleSupport Ever since downloading IOS 11 My iPhone 6S has been slower and slower. It freezes all the time. I don’t know what to do!,419821,Thu Oct 26 16:24:45 +0000 2017,1281470,@419821 We want to help out. DM us and we'll continue there. https://t.co/GDrqU22YpT,Thu Oct 26 17:20:00 +0000 2017,
90620,Four videos are suddenly gone from my phone...would the automatic iCloud backing-up do that? Clear space by transferring them there?? That's the only thing that could make any sense. @AppleSupport,135614,Thu Nov 30 11:40:53 +0000 2017,90618,@135614 Let's check some settings on your device. Tap Settings &gt; Photos. Is iCloud Photo Library on? Have you signed out of your Apple ID?,Thu Nov 30 14:57:31 +0000 2017,90619
1548770,@AppleSupport help mee !!!!,479434,Fri Nov 03 22:30:09 +0000 2017,1548769,@479434 We're here for you. Please let us know in a DM what device you need help with and what's going on. https://t.co/GDrqU22YpT,Sat Nov 04 02:39:00 +0000 2017,
2682,@AppleSupport ios 11.0.3 on 6s. Cannot adjust alarm volume so waking up all in my house and neighbours despite ringer being set to minimum!,116351,Fri Oct 20 08:39:06 +0000 2017,2681,"@116351 We'd love to help with your alarm volume. Is the option to ""Change with Buttons"" disabled under Settings &gt; Sounds?",Fri Oct 20 14:00:13 +0000 2017,2680
1615439,"@115858 help me. Not I️, me",495460,Sun Nov 05 02:27:33 +0000 2017,1615438,@495460 We've got a workaround for you to try. Follow the steps here and let us know if that works for you. https://t.co/xXaXeeSRt9,Sun Nov 05 13:37:00 +0000 2017,
105440,@AppleSupport 4 days ago.,139293,Thu Nov 30 18:17:18 +0000 2017,105442,"@139293 Did these issues start immediately? When the iPhone is unresponsive, are you able to press the Home button and exit the app? Please DM us. https://t.co/GDrqU22YpT",Thu Nov 30 18:44:29 +0000 2017,
